collect_date,review_date,product_id,product_name,review_no,review_type,rating,review_text,author,user_height,user_weight,option,helpful,comment_count,has_image,image_urls,survey_size,survey_width,survey_comfort,survey_instep,url
2026-04-21 23:01:05,2026-04-05,5744032,룰루레몬 Align™ 팔라초 팬츠 *레귤러  GGRE,83468193,스타일,5,편하고 예쁘고 좋네요 색깔도 화면과 동일합니자,초햇쌀밥,173,69,Graphite Grey · 8,0,0,True,https://www.musinsa.com/data/estimate/5744032_0/9344739318ab464eb3ca729dd442fbaf.jpg,,,,,https://www.musinsa.com/products/5744032#review_83468193
2026-04-21 23:01:05,2026-04-19,5744032,룰루레몬 Align™ 팔라초 팬츠 *레귤러  GGRE,83812484,일반,5,착용감이 편하고 디자인도 마음에 들어요 정말 추천합니다,정혜인이에요,162,50,Graphite Grey · 6,0,0,False,,,,,,https://www.musinsa.com/products/5744032#review_83812484
2026-04-21 23:01:05,2026-04-07,5744032,룰루레몬 Align™ 팔라초 팬츠 *레귤러  GGRE,83509190,일반,5,빠른 배송 정말 감사드려요 물건도 너무 좋아요 만족해요,초달,168,62,Graphite Grey · 4,0,0,False,,,,,,https://www.musinsa.com/products/5744032#review_83509190
2026-04-21 23:01:05,2026-04-05,5744032,룰루레몬 Align™ 팔라초 팬츠 *레귤러  GGRE,83468115,일반,5,편하고 예쁘고 좋네요 색깔도 화면과 동일합니다,초햇쌀밥,173,69,Graphite Grey · 8,0,0,True,https://www.musinsa.com/data/estimate/5744032_0/d367ac4f158d437b95a0672e1079a82f.jpg,,,,,https://www.musinsa.com/products/5744032#review_83468115
2026-04-21 23:01:05,2026-04-01,5744032,룰루레몬 Align™ 팔라초 팬츠 *레귤러  GGRE,83215583,일반,5,소재가 너무 부드럽고 좋아요  얇지도 않고 약간 도톰해요 너무 벙하지고 않고 예뻐보여요~,강력한스페인포멀,176,60,Graphite Grey · 6,0,0,True,https://www.musinsa.com/data/estimate/5744032_0/629d1017df524ba78f91a49bf31005a6.jpg,,,,,https://www.musinsa.com/products/5744032#review_83215583
2026-04-21 23:01:05,2026-03-25,5744032,룰루레몬 Align™ 팔라초 팬츠 *레귤러  GGRE,83216263,일반,5,블랙 있는데 넘 잘입고 다녀서 다른색사거싶던 차에 마침 세일하길래 바로 겟!!! 진짜 편하고 휘뚜루마뚜루 좋아유,효키도키초키,172,60,Graphite Grey · 6,1,0,True,https://www.musinsa.com/data/estimate/5744032_0/d1123f9bbee9430b9e1a99fd4b8d2b74.jpg|https://www.musinsa.com/data/estimate/5744032_0/707b9d9caa3d4d179b265774a50b5ce8.jpg,,,,,https://www.musinsa.com/products/5744032#review_83216263
2026-04-21 23:01:05,2026-03-21,5744032,룰루레몬 Align™ 팔라초 팬츠 *레귤러  GGRE,83120864,일반,5,다른컬러 입고 있는데 문신템이라 샀어요. 세일가격 너무 좋아요.,꽃길만걸읍시다,169,58,Graphite Grey · 6,0,0,True,https://www.musinsa.com/data/estimate/5744032_0/9f440c603e0047ad905052bf55c963a2.jpg,,,,,https://www.musinsa.com/products/5744032#review_83120864
2026-04-21 23:01:11,2026-03-20,5738097,페이스 브레이커 라인드 쇼츠 7inch *업데이트  BLK,83104822,스타일,5,재질도 좋고 안에 라이너도 생각보다 되게 편하네요! 허리 30-31입는데 m잘맞습니다,yunums,183,68,Black · M,0,0,True,https://www.musinsa.com/data/estimate/5738097_0/c07a10fd09c6442c83d8870ffbc87489.jpg,,,,,https://www.musinsa.com/products/5738097#review_83104822
2026-04-21 23:01:11,2026-02-14,5738097,페이스 브레이커 라인드 쇼츠 7inch *업데이트  BLK,82001703,스타일,5,기다리고 기다렸던 룰루레몬을 영접하게 되었네요 #룰루레몬이랑무신사랑해,칸토지,170,60,Black · S,0,0,True,https://www.musinsa.com/data/estimate/5738097_0/586e715fc0ad4fe5a2eb3074653b44b5.jpg,,,,,https://www.musinsa.com/products/5738097#review_82001703
2026-04-21 23:01:11,2026-01-27,5738097,페이스 브레이커 라인드 쇼츠 7inch *업데이트  BLK,81905036,스타일,4,소재나 착용감은 정말 좋구요. 다만 사이즈가 저한테 조금 애매 하네요. 좀 더 여유로운 느낌을 원하는데 사이즈를 키우자니 기장이 너무 길어질 것 같고 현재 사이즈는 원하는 핏보다 조금 타이트 하네요,젠몬로,182,87,Black · L,0,0,True,https://www.musinsa.com/data/estimate/5738097_0/24ba13942d544de8849d7502e3ca375c.jpg,,,,,https://www.musinsa.com/products/5738097#review_81905036
2026-04-21 23:01:11,2026-03-24,5738097,페이스 브레이커 라인드 쇼츠 7inch *업데이트  BLK,83197372,일반,5,속바지 있는것도 잘 잡아줘서 괜찮네요 역시 편하고 좋아요,탐타,177,73,Black · M,0,0,True,https://www.musinsa.com/data/estimate/5738097_0/c2c212f0f5a14ec5a0fef6cf6c9eeb13.jpg,,,,,https://www.musinsa.com/products/5738097#review_83197372
2026-04-21 23:01:11,2026-03-20,5738097,페이스 브레이커 라인드 쇼츠 7inch *업데이트  BLK,83104802,일반,5,재질도 좋고 안에 라이너도 생각보다 되게 편하네요!,yunums,183,68,Black · M,0,0,True,https://www.musinsa.com/data/estimate/5738097_0/d786a87dae7c441baa2347a1a6915fb9.jpg,,,,,https://www.musinsa.com/products/5738097#review_83104802
2026-04-21 23:01:11,2026-02-21,5738097,페이스 브레이커 라인드 쇼츠 7inch *업데이트  BLK,82420716,일반,5,남편 선물로 사줬는데 키는 176정도에 85kg인데 너무 편하다고 만족했어요,료료류류,176,85,Black · XL,0,0,False,,,,,,https://www.musinsa.com/products/5738097#review_82420716
2026-04-21 23:01:11,2026-02-01,5738097,페이스 브레이커 라인드 쇼츠 7inch *업데이트  BLK,82001700,일반,5,기다리고 기다렸던 룰루레몬을 영접하게 되었네요! 다음에는 라인드리스로!,칸토지,170,60,Black · S,0,0,True,https://www.musinsa.com/data/estimate/5738097_0/28457b46c01346819c5e57b247b7f3c7.jpg,,,,,https://www.musinsa.com/products/5738097#review_82001700
2026-04-21 23:01:11,2026-01-27,5738097,페이스 브레이커 라인드 쇼츠 7inch *업데이트  BLK,81905022,일반,4,소재나 착용감은 정말 좋구요. 다만 사이즈가 저한테 조금 애매 하네요. 좀 더 여유로운 느낌을 원하는데 사이즈를 키우자니 기장이 너무 길어질 것 같고 현재 사이즈는 원하는 핏보다 조금 타이트 하네요,젠몬로,182,87,Black · L,0,0,True,https://www.musinsa.com/data/estimate/5738097_0/ed11a2e110fa4e5a89faf81b6ceb4c6a.jpg,,,,,https://www.musinsa.com/products/5738097#review_81905022
2026-04-21 23:01:18,2026-03-26,5737698,페이스 브레이커 라이너리스 쇼츠 7inch  SHB2,83239270,스타일,5,이게 20퍼 할인이 들어갈줄이야.. 이런건 싸고재고있을때 주워야해,굵은고추,167,70,Speckled Heather Black · M,0,0,True,https://www.musinsa.com/data/estimate/5737698_0/a5de463aec9441b38582faaddc976f37.jpg,,,,,https://www.musinsa.com/products/5737698#review_83239270
2026-04-21 23:01:18,2026-04-17,5737698,페이스 브레이커 라이너리스 쇼츠 7inch  SHB2,83750528,일반,5,소문대로 재질이 엄청 얇고 시원해요 운동할때 굳,두툼한탕수육,170,80,Speckled Heather Black · M,0,0,False,,,,,,https://www.musinsa.com/products/5737698#review_83750528
2026-04-21 23:01:18,2026-04-10,5737698,페이스 브레이커 라이너리스 쇼츠 7inch  SHB2,83581804,일반,5,룰루레몬 페이스 브레이커 라이너리스 쇼츠 7inch SHB2 사이즈도 좋고 시원하네요,송정현진,178,66,Speckled Heather Black · M,0,0,False,,,,,,https://www.musinsa.com/products/5737698#review_83581804
2026-04-21 23:01:18,2026-04-08,5737698,페이스 브레이커 라이너리스 쇼츠 7inch  SHB2,83536938,일반,5,그냥 검은색이 아니고 패턴이 들어가서 더 마음에 들어요,우아한노랑구두,175,70,Speckled Heather Black · M,0,0,True,https://www.musinsa.com/data/estimate/5737698_0/c2a03dbe4b434546b3d56284e6489393.jpg,,,,,https://www.musinsa.com/products/5737698#review_83536938
2026-04-21 23:01:18,2026-03-26,5737698,페이스 브레이커 라이너리스 쇼츠 7inch  SHB2,83237514,일반,5,버핏영감 격언마냥 할인들어갈때마다 줍줍하는중 현금비중 늘여야하는데..,굵은고추,167,70,Speckled Heather Black · M,0,0,True,https://www.musinsa.com/data/estimate/5737698_0/591add0f94f64c9c83e289eba62e3f8d.jpg,,,,,https://www.musinsa.com/products/5737698#review_83237514
2026-04-21 23:01:18,2026-03-24,5737698,페이스 브레이커 라이너리스 쇼츠 7inch  SHB2,83195405,일반,5,룰루레몬은  처음인데 너무 편하고 좋습니나~~~~~ 계속입을듯,요즘은,178,78,Speckled Heather Black · M,0,0,True,https://www.musinsa.com/data/estimate/5737698_0/ba070eeb17864dd6820db79d8e615174.jpg,,,,,https://www.musinsa.com/products/5737698#review_83195405
2026-04-21 23:01:18,2026-03-23,5737698,페이스 브레이커 라이너리스 쇼츠 7inch  SHB2,83171669,일반,5,얇고 부드럽고 정말 좋습니다 가격대는 있지만 확실히 달라요,99999팡,177,70,Speckled Heather Black · S,1,0,False,,,,,,https://www.musinsa.com/products/5737698#review_83171669
2026-04-21 23:01:18,2026-01-31,5737698,페이스 브레이커 라이너리스 쇼츠 7inch  SHB2,81969085,일반,5,다른 색상으로 구임하고 마음에 들어서 블랙도 구입했습니다.,myyou,173,59,Speckled Heather Black · M,0,0,True,https://www.musinsa.com/data/estimate/5737698_0/ab616589a4084f509e10fbe6cfb4e892.jpg,,,,,https://www.musinsa.com/products/5737698#review_81969085
2026-04-21 23:01:23,2026-04-09,5733076,소전 윈드브레이커 재킷  BLK,83550694,일반,5,착용감이 너무 좋고 소재도 부드러워서 정말 너무 좋습니다,koocha,168,56,Black · XL,0,0,False,,,,,,https://www.musinsa.com/products/5733076#review_83550694
2026-04-21 23:01:23,2026-04-09,5733076,소전 윈드브레이커 재킷  BLK,83550685,일반,5,여러번 사용해도 변형 없이 잘 유지돼요 정말 너무 좋습니다,koocha,168,56,Black · XL,0,0,False,,,,,,https://www.musinsa.com/products/5733076#review_83550685
2026-04-21 23:01:23,2026-04-07,5733076,소전 윈드브레이커 재킷  BLK,83515315,일반,5,선물용으로 샀는데 받는 분이 정말 너무 매우 만족하셨어요,김순희1,177,70,Black · XL,0,0,False,,,,,,https://www.musinsa.com/products/5733076#review_83515315
2026-04-21 23:01:23,2026-04-07,5733076,소전 윈드브레이커 재킷  BLK,83515290,일반,5,빠른 배송 정말 감사드려요 물건도 너무 좋아요 만족해요,김순희1,177,70,Black · L,0,0,False,,,,,,https://www.musinsa.com/products/5733076#review_83515290
2026-04-21 23:01:23,2026-04-03,5733076,소전 윈드브레이커 재킷  BLK,83425947,일반,5,사진이랑 똑같아요 배송도 빠르고 상품도 마음에 들어요,칸쵸빼로,165,50,Black · L,0,0,False,,,,,,https://www.musinsa.com/products/5733076#review_83425947
2026-04-21 23:01:23,2026-04-03,5733076,소전 윈드브레이커 재킷  BLK,83425172,일반,5,편하게 잘 사용하고 있어요 정말 감사합니다 꼭 추천해요,담백한서울숲샌들,160,50,Black · L,0,0,False,,,,,,https://www.musinsa.com/products/5733076#review_83425172
2026-04-21 23:01:23,2026-04-03,5733076,소전 윈드브레이커 재킷  BLK,83425157,일반,5,사이즈도 딱 맞고 소재도 좋아서 정말로 매우 만족합니다,담백한서울숲샌들,160,50,Black · L,0,0,False,,,,,,https://www.musinsa.com/products/5733076#review_83425157
2026-04-21 23:01:23,2026-04-03,5733076,소전 윈드브레이커 재킷  BLK,83425122,일반,5,기대 이상으로 만족스러운 제품이에요 정말로 너무 좋아요,담백한서울숲샌들,160,50,Black · L,0,0,False,,,,,,https://www.musinsa.com/products/5733076#review_83425122
2026-04-21 23:01:28,2026-04-11,5732633,패스트 앤 프리 재킷  BLK,83562328,스타일,5,얇고 신축성이 있어서 입고 런닝하기 딱일거 같네요 투웨이지퍼는 없지만 오히려 가슴쪽에 있는 버튼때문에 더 나을거 같구요,이우이우유어양,170,63,Black · S,0,0,True,https://www.musinsa.com/data/estimate/5732633_0/2b21658871514ff79234abde59ef1ade.jpg,,,,,https://www.musinsa.com/products/5732633#review_83562328
2026-04-21 23:01:28,2026-04-17,5732633,패스트 앤 프리 재킷  BLK,83763830,일반,5,바람막이 찾던 중 그냥 무난한 룰루레몬으로 가봤는데 너무 만족스러워요!,IIIllIIl,172,68,Black · M,0,0,True,https://www.musinsa.com/data/estimate/5732633_0/d04a1003f1324cac88f91054699d0843.jpg,,,,,https://www.musinsa.com/products/5732633#review_83763830
2026-04-21 23:01:28,2026-04-15,5732633,패스트 앤 프리 재킷  BLK,83703580,일반,5,룰루레몬 바람막이는 소재도 좋고 가볍고 기능성이라 최고입니다,산만한브라운정장,179,65,Black · M,0,0,False,,,,,,https://www.musinsa.com/products/5732633#review_83703580
2026-04-21 23:01:28,2026-04-11,5732633,패스트 앤 프리 재킷  BLK,83597293,일반,5,가볍고 착용감좋고 너무 맘에 듭니다. 가슴쪽에 있는 스냅단추가 킥이네요,이우이우유어양,170,63,Black · S,0,0,True,https://www.musinsa.com/data/estimate/5732633_0/2ff7b264adfb426dacffc443c1c649b5.jpg,,,,,https://www.musinsa.com/products/5732633#review_83597293
2026-04-21 23:01:28,2026-04-08,5732633,패스트 앤 프리 재킷  BLK,83528991,일반,5,소재와 핏이 기대한 만큼입니다. 다른 색상도 구매하고 싶어요.,labarca7,171,69,Black · M,0,0,False,,,,,,https://www.musinsa.com/products/5732633#review_83528991
2026-04-21 23:01:28,2026-04-05,5732633,패스트 앤 프리 재킷  BLK,83471862,일반,5,사이즈 재질 만족합니다 확실히 페이스 브레이커 보단 얇아서 지금 입고 뛰기엔 적당한 거 같습니다,순 대,165,65,Black · M,0,0,False,,,,,,https://www.musinsa.com/products/5732633#review_83471862
2026-04-21 23:01:28,2026-04-05,5732633,패스트 앤 프리 재킷  BLK,83465051,일반,4,스냅있어서 신제품 나왔는데도 이거 샀습니다 다만 아주 사알짝 평소 룰루보단 작아요,백__백,176,75,Black · M,0,0,True,https://www.musinsa.com/data/estimate/5732633_0/e3078047a4214aea86f60bb5e99a2e7e.jpg,,,,,https://www.musinsa.com/products/5732633#review_83465051
2026-04-21 23:01:28,2026-03-31,5732633,패스트 앤 프리 재킷  BLK,83339321,일반,5,가격 대비 품질이 정말 좋아서 꼭 재구매 할 것 같아요,EK2602,175,90,Black · L,0,0,False,,,,,,https://www.musinsa.com/products/5732633#review_83339321
2026-04-21 23:01:33,2026-04-21,5912196,루나 뉴 이어 원더러스트 백팩 스몰 14L  LTIV,83840244,일반,5,색상이 깔끔하게 보이고 산뜻하게 메고 다닐수 있어요  수납도 아주 좋아요,오백억,,,Light Ivory · One Size,0,0,False,,,,,,https://www.musinsa.com/products/5912196#review_83840244
2026-04-21 23:01:33,2026-04-04,5912196,루나 뉴 이어 원더러스트 백팩 스몰 14L  LTIV,83436432,일반,5,"무신사에서 룰루레몬 루나 뉴 이어 백팩 보자마자 반해서 바로 질렀어요. 가격대는 좀 있어도 색감이 진짜 유니크하고 너무 예뻐요. 데일리로 메기 딱 좋은 14L 사이즈라 휘뚜루마뚜루 들기 좋고, 가볍고 편안해서 손이 자주 갈 것 같아요. 완전 만족!",13호기,,,Light Ivory · One Size,0,0,False,,,,,,https://www.musinsa.com/products/5912196#review_83436432
2026-04-21 23:01:33,2026-04-04,5912196,루나 뉴 이어 원더러스트 백팩 스몰 14L  LTIV,83434283,일반,5,무신사에서겨우건진룰루레몬루나뉴이어백팩!LTIV컬러너무세련되고튀지않아서데일리룩에휘뚜루마뚜루매치하기좋아요.14L인데생각보다수납력좋아서짐꽤들어가고어깨끈도편해서장시간메도안불편해요.디자인,김소라게,,,Light Ivory · One Size,0,0,False,,,,,,https://www.musinsa.com/products/5912196#review_83434283
2026-04-21 23:01:33,2026-04-03,5912196,루나 뉴 이어 원더러스트 백팩 스몰 14L  LTIV,83414199,일반,5,무신사에서 룰루레몬 백팩 샀는데 실물이 훨씬 예뻐요! 14L라 아담한데 수납력 좋아서 데일리로 최고. 가볍고 튼튼해서 운동 갈 때나 평소에 잘 메고 다녀요. 완전 만족!,hihid14,,,Light Ivory · One Size,0,0,False,,,,,,https://www.musinsa.com/products/5912196#review_83414199
2026-04-21 23:01:33,2026-04-03,5912196,루나 뉴 이어 원더러스트 백팩 스몰 14L  LTIV,83410742,일반,5,무신사에서 룰루레몬 루나 뉴이어 백팩 보자마자 반해서 바로 질렀어요. 14L인데도 필요한 건 다 들어가고 디자인까지 너무 예뻐서 만족도 최상! 데일리로 완전 추천해요.,WilhelmT,,,Light Ivory · One Size,0,0,False,,,,,,https://www.musinsa.com/products/5912196#review_83410742
2026-04-21 23:01:33,2026-03-26,5912196,루나 뉴 이어 원더러스트 백팩 스몰 14L  LTIV,83241583,일반,5,가볍게 들고 다닐 백팩 찾다가 선물했는데 반응이 정말 좋았습니다. 색상이 화사하면서도 부담스럽지 않아서 포인트 아이템으로 딱이라고 해요. 14L라서 크기가 적당해 출퇴근이나 여행용으로도 활용하기 좋다고 합니다. 전체적으로 퀄리티가 좋아 선물용으로 추천하기 괜찮은 제품입니다.,매스티지,,,Light Ivory · One Size,0,0,False,,,,,,https://www.musinsa.com/products/5912196#review_83241583
2026-04-21 23:01:33,2026-03-26,5912196,루나 뉴 이어 원더러스트 백팩 스몰 14L  LTIV,83241577,일반,5,선물용으로 구매했는데 받는 분이 디자인 보자마자 너무 예쁘다고 하셨어요. 라이트 아이보리 색감이 고급스럽고 어떤 옷에도 잘 어울린다고 합니다. 사이즈도 작아 보이지만 수납공간이 꽤 실용적이라 데일리용으로 쓰기 좋다고 하네요. 가볍고 마감도 깔끔해서 선물용으로 만족도 높은 제품입니다.,매스티지,,,Light Ivory · One Size,0,0,False,,,,,,https://www.musinsa.com/products/5912196#review_83241577
2026-04-21 23:01:38,2026-04-12,5802000,페이스 브레이커 라이너리스 쇼츠 5inch *업데이트  FTLV,83630269,스타일,5,어머니 사줬는데 남자 사이즈여도 잘 맞네요 ㅎ 룰루레몬 역시 재질 좋습니다 색상도이쁘고,Ghkddnjddnr,159,55,Faint Lavender · S,0,0,True,https://www.musinsa.com/data/estimate/5802000_0/45858eeef86846199bd467f7fdbcf5cf.jpg,,,,,https://www.musinsa.com/products/5802000#review_83630269
2026-04-21 23:01:38,2026-03-07,5802000,페이스 브레이커 라이너리스 쇼츠 5inch *업데이트  FTLV,82796182,스타일,5,배송도 빠르고 포장도 꼼꼼하게 퀄리티도 좋네요 잘 쓰겠습니다 #룰루레몬이랑무신사랑해,조약돌남자,174,70,Faint Lavender · M,1,0,True,https://www.musinsa.com/data/estimate/5802000_0/a9871c474c654c6797be577b7f8fa3f4.jpg,,,,,https://www.musinsa.com/products/5802000#review_82796182
2026-04-21 23:01:38,2026-04-12,5802000,페이스 브레이커 라이너리스 쇼츠 5inch *업데이트  FTLV,83630384,일반,5,룰루레먼 최고이요! 바지도 여자가입엇은데도 잘 맞아요,Ghkddnjddnr,159,55,Faint Lavender · S,0,0,False,,,,,,https://www.musinsa.com/products/5802000#review_83630384
2026-04-21 23:01:38,2026-03-28,5802000,페이스 브레이커 라이너리스 쇼츠 5inch *업데이트  FTLV,83278946,일반,5,"제가 페이스브레이커 입을때마다 너무 편하다, 바지를 안입은 것 같다고 했는데 여자친구가 바지가 다 똑같지란 말에 선물로 줬는데 너무 편하다고 만족하네요ㅋㅋ 여자친구 168/58 입니다.",브라덜태,179,82,Faint Lavender · S,0,0,True,https://www.musinsa.com/data/estimate/5802000_0/cd584e254b87421fb3bb3b0ea2658bcd.jpg,,,,,https://www.musinsa.com/products/5802000#review_83278946
2026-04-21 23:01:38,2026-03-25,5802000,페이스 브레이커 라이너리스 쇼츠 5inch *업데이트  FTLV,83222447,일반,4,엄청 가볍고 좋음 땀흡수 잘되고 비슷한 제품 또 구매 할거임,몸은거짓말안해,170,70,Faint Lavender · S,0,0,False,,,,,,https://www.musinsa.com/products/5802000#review_83222447
2026-04-21 23:01:38,2026-03-22,5802000,페이스 브레이커 라이너리스 쇼츠 5inch *업데이트  FTLV,83144471,일반,5,"색깔이 애매할 수 있어서 걱정했는데, 받아보니 좋아요. 검정이나 흰색에 다 잘 어울릴거 같습니다. 보통 s사이즈 입는데 xs 사서 걱정했지만 신축성있어서 좋아요",폭시폭시러브,170,63,Faint Lavender · XS,0,0,True,https://www.musinsa.com/data/estimate/5802000_0/a996cab9641d45abb8b11b675b1e2ec6.jpg,,,,,https://www.musinsa.com/products/5802000#review_83144471
2026-04-21 23:01:38,2026-03-07,5802000,페이스 브레이커 라이너리스 쇼츠 5inch *업데이트  FTLV,82796166,일반,5,배송도 빠르고 포장도 꼼꼼하게 퀄리티도 좋네요 잘 쓰겠습니다,조약돌남자,174,70,Faint Lavender · M,1,0,True,https://www.musinsa.com/data/estimate/5802000_0/e755cda2ec4b4ebd80600c51512aeea1.jpg,,,,,https://www.musinsa.com/products/5802000#review_82796166
2026-04-21 23:01:44,2026-04-19,5785324,우먼스 크로스 칠 퍼포먼스 재킷  BLK,83798515,일반,5,색상이 어느 패션에나 잘 어울려 데일리로 착용하기 적절하고 착용감이 매우 좋아요,화창한오슬로슬림,170,70,Black · S,0,0,False,,,,,,https://www.musinsa.com/products/5785324#review_83798515
2026-04-21 23:01:44,2026-04-17,5785324,우먼스 크로스 칠 퍼포먼스 재킷  BLK,83740840,일반,5,"처음 입어봤을 때 착용감이 부드럽고 편해서 만족스러웠습니다. 블랙 컬러라 깔끔하면서도 다양한 코디에 잘 어울려서 활용도가 높았습니다. S 사이즈 기준으로 몸에 적당히 맞으면서도 너무 타이트하지 않아 편하게 입기 좋았고, 활동할 때도 자연스럽게 움직여서 불편함이 없었습니다. 소재도 가볍고 신축성이 있어서 운동이나 일상 모두 활용하기 좋은 자켓입니다.",앤틱한뉴욕턱시도,165,52,Black · S,0,0,False,,,,,,https://www.musinsa.com/products/5785324#review_83740840
2026-04-21 23:01:44,2026-04-16,5785324,우먼스 크로스 칠 퍼포먼스 재킷  BLK,83723807,일반,5,할인이 잘 나와서 좋은 가격에 잘 샀어요 룰루레몬 좋아요,냉장고가득,180,90,Black · S,0,0,False,,,,,,https://www.musinsa.com/products/5785324#review_83723807
2026-04-21 23:01:44,2026-04-16,5785324,우먼스 크로스 칠 퍼포먼스 재킷  BLK,83723780,일반,5,요새 입기에 너무 좋아요 룰루레몬 너무 이뻐요 잘 입을께요,냉장고가득,180,90,Black · S,0,0,False,,,,,,https://www.musinsa.com/products/5785324#review_83723780
2026-04-21 23:01:44,2026-03-18,5785324,우먼스 크로스 칠 퍼포먼스 재킷  BLK,83040336,일반,5,룰루룰룰 믿고 주문하죠!! 너무 핏이 이뻐요 봄에 잘 입을게여,우진하린,168,74,Black · M,0,0,False,,,,,,https://www.musinsa.com/products/5785324#review_83040336
2026-04-21 23:01:44,2026-03-08,5785324,우먼스 크로스 칠 퍼포먼스 재킷  BLK,82817700,일반,5,정말 믿고사는 무신사에요. 데상트도 너무 굿굿 좋아요,우진하린,168,74,Black · S,0,0,False,,,,,,https://www.musinsa.com/products/5785324#review_82817700
2026-04-21 23:01:44,2026-02-28,5785324,우먼스 크로스 칠 퍼포먼스 재킷  BLK,82622886,일반,5,좋은 가격에 정말 잘 샀어요. 믿고 사는 무신사 역시 좋아요,우진하린,168,74,Black · M,0,0,False,,,,,,https://www.musinsa.com/products/5785324#review_82622886
2026-04-21 23:01:49,2026-04-02,5749384,크로스 칠 캐주얼 재킷  BLK,83405641,스타일,5,크로스칠 자켓 진짜 이번 간절기 착용 순위 1등입니다..!,시스템종료,178,75,Black · M,0,0,True,https://www.musinsa.com/data/estimate/5749384_0/efa125d6f7a04077bc1fe46f44f41e4c.jpg,,,,,https://www.musinsa.com/products/5749384#review_83405641
2026-04-21 23:01:49,2026-04-03,5749384,크로스 칠 캐주얼 재킷  BLK,83425103,일반,5,착용감이 편하고 디자인도 마음에 들어요 정말 추천합니다,koocha,168,56,Black · L,0,0,False,,,,,,https://www.musinsa.com/products/5749384#review_83425103
2026-04-21 23:01:49,2026-04-03,5749384,크로스 칠 캐주얼 재킷  BLK,83425094,일반,5,마감도 꼼꼼하고 전체적으로 만족스러운 상품이에요 추천해요,koocha,168,56,Black · L,0,0,False,,,,,,https://www.musinsa.com/products/5749384#review_83425094
2026-04-21 23:01:49,2026-02-04,5749384,크로스 칠 캐주얼 재킷  BLK,82063424,일반,5,맘에 드네요. 봄철에 입을 아우터로 장만했어요. 굿~,Jaybe,179,80,Black · L,0,0,False,,,,,,https://www.musinsa.com/products/5749384#review_82063424
2026-04-21 23:01:49,2026-01-30,5749384,크로스 칠 캐주얼 재킷  BLK,81954125,일반,5,"역시 룰루레몬답게 핏이 굉장히 깔끔합니다. 블랙 컬러라 어디에나 매치하기 좋고, 재질이 고급스러워서 운동할 때뿐만 아니라 일상복으로도 손색이 없네요.  L 사이즈로 주문했는데 활동하기 편하면서도 몸 라인을 적당히 잡아줘서 아주 만족스럽습니다. 1월 29일에 배송 완료되어 빠르게 받아볼 수 있었고, 제품 상태도 최상입니다. 기능성과 디자인을 모두 잡은 재킷이라 자주 손이 갈 것 같습니다.",쌈박한멜란지코지,175,72,Black · L,0,0,False,,,,,,https://www.musinsa.com/products/5749384#review_81954125
2026-04-21 23:01:49,2026-01-29,5749384,크로스 칠 캐주얼 재킷  BLK,81947313,일반,5,"운동할 때도 입고, 평상시에도 입으려고 샀어요. 잘 어울리네요.",Jaybe,162,58,Black · M,0,0,False,,,,,,https://www.musinsa.com/products/5749384#review_81947313
2026-04-21 23:01:49,2026-01-29,5749384,크로스 칠 캐주얼 재킷  BLK,81947298,일반,5,이너웨어로 딱 적합한 것 같아요. 패딩안에 입으니 핏이 좋네요.,Jaybe,182,90,Black · XL,0,0,False,,,,,,https://www.musinsa.com/products/5749384#review_81947298
2026-04-21 23:01:54,2026-04-14,5738380,후드 디파인 재킷 *Nulu  BLK,83676715,스타일,5,배송 엄청 빠르고 6사이즈 여유있게 잘 맞아요 블랙이라 운동할 때 말고 일상복으로도 입기 좋아요 소재도 너무 좋습니다 추천해요,treesol,169,55,Black · 6,1,0,True,https://www.musinsa.com/data/estimate/5738380_0/c1b0708a979c40f294a457cb2a44d3d2.jpg,,,,,https://www.musinsa.com/products/5738380#review_83676715
2026-04-21 23:01:54,2026-04-14,5738380,후드 디파인 재킷 *Nulu  BLK,83676659,일반,5,55사이즈입는데 6사이즈 여유있게 잘 맞아요 4도맞을거같은데 편하게 입기좋습니다 절개선 디테일로 핏이 예뻐요 잘 입을게요,treesol,169,55,Black · 6,0,0,True,https://www.musinsa.com/data/estimate/5738380_0/747224ed152247d3a970ba1b971b7ced.jpg,,,,,https://www.musinsa.com/products/5738380#review_83676659
2026-04-21 23:01:54,2026-04-09,5738380,후드 디파인 재킷 *Nulu  BLK,83550783,일반,5,배송도 빠르고 상품도 너무 좋아요 재구매 의사가 있어요,koocha,168,56,Black · 4,0,0,False,,,,,,https://www.musinsa.com/products/5738380#review_83550783
2026-04-21 23:01:54,2026-04-03,5738380,후드 디파인 재킷 *Nulu  BLK,83425237,일반,5,합리적인 가격에 아주 좋은 품질이라 정말 매우 만족합니다,담백한서울숲샌들,160,50,Black · 4,0,0,False,,,,,,https://www.musinsa.com/products/5738380#review_83425237
2026-04-21 23:01:54,2026-03-30,5738380,후드 디파인 재킷 *Nulu  BLK,83311441,일반,5,조아요 굿굿 딱붙고 짱짱하고 운동할땨입기 좋아요,뛰어난압구정비즈,165,44,Black · 0,0,0,False,,,,,,https://www.musinsa.com/products/5738380#review_83311441
